UNID,NoteID,ParentUNID,Created,Modified,LastUpdatedBy,Attachments,ParentDocNumber,LineNumber,LineDocNumber,NSN,ItemKey,ItemDescription,ExceptionData,UnitOfIssue,Quantity,UnitPrice,ExtendedPrice,LineStatus,VendorShipDate,DocReaders,VendorKey,EnteredBy,LookupKey
C9A5717BC00E5CB2692F65E86030476F,NT000420,E258AFC92E652CD0B4D183912F13A552,04/13/2026 17:22:44,04/13/2026 17:22:44,CN=Rosalind Ruggiero/OU=Units/O=Army,,WB8QWH61034902,1,WB8QWH61034902-01,8345-01-324-8329,8345-01-324-8329,"Guidon, Air Defense Artillery, 20 in x 27-3/4 in, scarlet",,EA,1,127.38,127.38,Pending,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WB8QWH,,CN=Rosalind Ruggiero/OU=Units/O=Army,WB8QWH61034902|01
8DB007B71DDBB56BA2B0FAF4708792C4,NT000421,E258AFC92E652CD0B4D183912F13A552,04/13/2026 17:25:44,04/13/2026 17:25:44,CN=Rosalind Ruggiero/OU=Units/O=Army,,WB8QWH61034902,2,WB8QWH61034902-02,8345-00-263-0802,8345-00-263-0802,"Guidon, Armor, 20 in x 27-3/4 in, yellow",,EA,3,121.15,363.45,Pending,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WB8QWH,,CN=Rosalind Ruggiero/OU=Units/O=Army,WB8QWH61034902|02
9FA25AE3DF2A7529787169A80FDABF2D,NT000422,E258AFC92E652CD0B4D183912F13A552,04/13/2026 17:28:44,04/13/2026 17:28:44,CN=Rosalind Ruggiero/OU=Units/O=Army,,WB8QWH61034902,3,WB8QWH61034902-03,8345-00-540-7719,8345-00-540-7719,"Streamer, Campaign, Global War on Terrorism, 2-3/4 in x 4 ft",,EA,1,64.12,64.12,Pending,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WB8QWH,,CN=Rosalind Ruggiero/OU=Units/O=Army,WB8QWH61034902|03
5829F122209E59983A59BC7DF234E1EB,NT000423,82F09D77A839A0FF00B9B3EFF6F51B8F,08/09/2026 07:46:25,08/09/2026 07:46:25,CN=Marcus Prentiss/OU=Units/O=Army,,W7PN3T62210983,1,W7PN3T62210983-01,8345-01-402-6650,8345-01-402-6650,"Flag, Distinguishing, General Officer (Major General), 3 ft x 4 ft",,EA,1,302.23,302.23,Pending,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W7PN3T,,CN=Marcus Prentiss/OU=Units/O=Army,W7PN3T62210983|01
FCAE2F1705623BC8A7CD85B3FB51E54D,NT000424,82F09D77A839A0FF00B9B3EFF6F51B8F,08/09/2026 07:49:25,08/09/2026 07:49:25,CN=Marcus Prentiss/OU=Units/O=Army,,W7PN3T62210983,2,W7PN3T62210983-02,8345-00-118-0446,8345-00-118-0446,"Color, National, 3 ft x 4 ft, embroidered stars, rayon",,EA,2,849.50,1699.00,Open,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W7PN3T,,CN=Marcus Prentiss/OU=Units/O=Army,W7PN3T62210983|02
7BC8AD74349440D2E22AD05144252C81,NT000425,82F09D77A839A0FF00B9B3EFF6F51B8F,08/09/2026 07:52:25,08/09/2026 07:52:25,CN=Marcus Prentiss/OU=Units/O=Army,,W7PN3T62210983,3,W7PN3T62210983-03,8345-00-118-0445,8345-00-118-0445,"Color, Organizational, Aviation Brigade, 3 ft x 4 ft, ultramarine blue and golden orange",,EA,1,2019.00,2019.00,Open,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W7PN3T,,CN=Marcus Prentiss/OU=Units/O=Army,W7PN3T62210983|03
568C7DDBCB9CD6FAA0E4F70538B7D5A1,NT000426,82F09D77A839A0FF00B9B3EFF6F51B8F,08/09/2026 07:55:25,08/09/2026 07:55:25,CN=Marcus Prentiss/OU=Units/O=Army,,W7PN3T62210983,4,W7PN3T62210983-04,8345-00-118-0445,8345-00-118-0445,"Color, Organizational, Aviation Brigade, 3 ft x 4 ft, ultramarine blue and golden orange",,EA,1,2019.00,2019.00,Open,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W7PN3T,,CN=Marcus Prentiss/OU=Units/O=Army,W7PN3T62210983|04
A5A88293C69F1588ED1A4BAB72B1BA11,NT000427,E15CFF9BA4F384102FF0EC73F290E391,07/04/2026 15:24:59,07/04/2026 15:24:59,CN=Lucille Hollingsworth/OU=Units/O=Army,,WJMJXA61850791,1,WJMJXA61850791-01,8345-00-118-0446,8345-00-118-0446,"Color, National, 3 ft x 4 ft, embroidered stars, rayon",,EA,2,849.50,1699.00,New,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WJMJXA,,CN=Lucille Hollingsworth/OU=Units/O=Army,WJMJXA61850791|01
D0E8EC6C087235AE46FB50F0E3E43488,NT000428,E15CFF9BA4F384102FF0EC73F290E391,07/04/2026 15:27:59,07/04/2026 15:27:59,CN=Lucille Hollingsworth/OU=Units/O=Army,,WJMJXA61850791,2,WJMJXA61850791-02,8345-00-263-0802,8345-00-263-0802,"Guidon, Armor, 20 in x 27-3/4 in, yellow",,EA,2,121.15,242.30,New,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WJMJXA,,CN=Lucille Hollingsworth/OU=Units/O=Army,WJMJXA61850791|02
D6A0F7D6BC8CDF9BE56C5126492958F2,NT000429,E15CFF9BA4F384102FF0EC73F290E391,07/04/2026 15:30:59,07/04/2026 15:30:59,CN=Lucille Hollingsworth/OU=Units/O=Army,,WJMJXA61850791,3,WJMJXA61850791-03,8345-01-402-6651,8345-01-402-6651,"Flag, Automobile, General Officer (Brigadier General), 12 in x 18 in","Unit designation: 2-7 CAV, ""GARRYOWEN"" scroll",EA,2,204.75,409.50,Pending,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WJMJXA,,CN=Lucille Hollingsworth/OU=Units/O=Army,WJMJXA61850791|03
2A231A9336874004835E654EDFD46BAB,NT000430,E15CFF9BA4F384102FF0EC73F290E391,07/04/2026 15:33:59,07/04/2026 15:33:59,CN=Lucille Hollingsworth/OU=Units/O=Army,,WJMJXA61850791,4,WJMJXA61850791-04,8345-00-916-5301,8345-00-916-5301,"Color, Organizational, Signal Battalion, 3 ft x 4 ft, embroidered",,EA,1,1959.54,1959.54,New,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WJMJXA,,CN=Lucille Hollingsworth/OU=Units/O=Army,WJMJXA61850791|04
D7EF3F5109671E9A76FB15BC3F5D8C4D,NT000431,E15CFF9BA4F384102FF0EC73F290E391,07/04/2026 15:36:59,07/04/2026 15:36:59,CN=Lucille Hollingsworth/OU=Units/O=Army,,WJMJXA61850791,5,WJMJXA61850791-05,8345-00-782-3116,8345-00-782-3116,"Guidon, Infantry, 20 in x 27-3/4 in, national flag blue",,EA,3,118.95,356.85,New,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WJMJXA,,CN=Lucille Hollingsworth/OU=Units/O=Army,WJMJXA61850791|05
67EAE9FA5FC006B2C3131A947D6CFE8C,NT000432,32319E579689282569EF25F113AF2C18,06/05/2026 15:49:14,06/05/2026 15:49:14,CN=Bernice Villarreal/OU=Units/O=Army,,W8ND2A61569199,1,W8ND2A61569199-01,8345-01-118-2274,8345-01-118-2274,"Color, Positional, Brigade Command, 3 ft x 4 ft",,EA,1,2287.26,2287.26,Pending,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W8ND2A,,CN=Bernice Villarreal/OU=Units/O=Army,W8ND2A61569199|01
1EFEC0EC4A21BA06D2AC12DA0EF638CB,NT000433,32319E579689282569EF25F113AF2C18,06/05/2026 15:52:14,06/05/2026 15:52:14,CN=Bernice Villarreal/OU=Units/O=Army,,W8ND2A61569199,2,W8ND2A61569199-02,8345-00-541-0032,8345-00-541-0032,"Streamer, Campaign, Vietnam, embroidered lettering",,EA,4,71.80,287.20,Pending,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W8ND2A,,CN=Bernice Villarreal/OU=Units/O=Army,W8ND2A61569199|02
9A1E98116C222EF0F9E65C110A0C1A29,NT000434,23F67D65C9794DDE4E097EED6CD0AB22,02/21/2026 08:40:13,02/21/2026 08:40:13,CN=Marcus Pemberton/OU=Units/O=Army,,W8ND2A60526616,1,W8ND2A60526616-01,8345-01-324-8329,8345-01-324-8329,"Guidon, Air Defense Artillery, 20 in x 27-3/4 in, scarlet",,EA,2,127.38,254.76,Draft,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W8ND2A,,CN=Marcus Pemberton/OU=Units/O=Army,W8ND2A60526616|01
042B49A3B7F3CCF1849F8AF9C5913C70,NT000435,23F67D65C9794DDE4E097EED6CD0AB22,02/21/2026 08:43:13,02/21/2026 08:43:13,CN=Marcus Pemberton/OU=Units/O=Army,,W8ND2A60526616,2,W8ND2A60526616-02,8345-00-540-7719,8345-00-540-7719,"Streamer, Campaign, Global War on Terrorism, 2-3/4 in x 4 ft",,EA,2,64.12,128.24,Draft,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W8ND2A,,CN=Marcus Pemberton/OU=Units/O=Army,W8ND2A60526616|02
5D7CE0094956A2693AC4EBF087A06ED0,NT000436,44343588D0A28A6C10833433E96C56A6,01/18/2026 07:28:45,01/24/2026 07:25:45,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,WK4GJR60189105,1,WK4GJR60189105-01,8345-00-118-0446,8345-00-118-0446,"Color, National, 3 ft x 4 ft, embroidered stars, rayon","Unit designation: 2-7 CAV, ""GARRYOWEN"" scroll",EA,2,849.50,1699.00,Draft,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WK4GJR;7GRN1,7GRN1,CN=Terrence Bledsoe/OU=Units/O=Army,WK4GJR60189105|01
FA7F607A9940E1A1AFF32615BD180497,NT000437,44343588D0A28A6C10833433E96C56A6,01/18/2026 07:31:45,01/24/2026 07:25:45,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,WK4GJR60189105,2,WK4GJR60189105-02,8345-00-541-0032,8345-00-541-0032,"Streamer, Campaign, Vietnam, embroidered lettering",,EA,3,71.80,215.40,Draft,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WK4GJR;7GRN1,7GRN1,CN=Terrence Bledsoe/OU=Units/O=Army,WK4GJR60189105|02
8149E35D8A4D4F26C7A6FC2B3E74961A,NT000438,8BFB089B9D0FD86579279F00944CDD87,07/13/2024 13:37:26,07/13/2024 13:37:26,CN=Marisol Sandoval/OU=Units/O=Army,,W8ND2A41952372,1,W8ND2A41952372-01,8345-01-402-6651,8345-01-402-6651,"Flag, Automobile, General Officer (Brigadier General), 12 in x 18 in",,EA,2,204.75,409.50,Cancelled,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W8ND2A,,CN=Marisol Sandoval/OU=Units/O=Army,W8ND2A41952372|01
2E048AE204A6F2C252A16A6FC68E3D70,NT000439,8BFB089B9D0FD86579279F00944CDD87,07/13/2024 13:40:26,07/13/2024 13:40:26,CN=Marisol Sandoval/OU=Units/O=Army,,W8ND2A41952372,2,W8ND2A41952372-02,8345-00-118-0445,8345-00-118-0445,"Color, Organizational, Aviation Brigade, 3 ft x 4 ft, ultramarine blue and golden orange",,EA,1,2019.00,2019.00,Cancelled,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W8ND2A,,CN=Marisol Sandoval/OU=Units/O=Army,W8ND2A41952372|02
6F407EDD2439809FBED7C5E73A17E218,NT000440,37C18CD58F15C8A1EEEC8880FE92E833,12/21/2009 17:11:40,12/21/2009 17:11:40,CN=Charles Haverford/OU=Units/O=Army,,W0YZ6H93555452,1,W0YZ6H93555452-01,8345-00-118-0446,8345-00-118-0446,"Color, National, 3 ft x 4 ft, embroidered stars, rayon",,EA,2,849.50,1699.00,Void,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W0YZ6H,,CN=Charles Haverford/OU=Units/O=Army,W0YZ6H93555452|01
F09D871E07E28C53A0658AB074A6F05C,NT000441,37C18CD58F15C8A1EEEC8880FE92E833,12/21/2009 17:14:40,12/21/2009 17:14:40,CN=Charles Haverford/OU=Units/O=Army,,W0YZ6H93555452,2,W0YZ6H93555452-02,8345-00-540-7719,8345-00-540-7719,"Streamer, Campaign, Global War on Terrorism, 2-3/4 in x 4 ft",,EA,2,64.12,128.24,Cancelled,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W0YZ6H,,CN=Charles Haverford/OU=Units/O=Army,W0YZ6H93555452|02
66FA51E6C527C29ABA329008F5109293,NT000442,BE5FEE35D107EC6DABA2F43BA0F5DC11,02/07/2026 15:21:48,02/07/2026 15:21:48,CN=Charles Haverford/OU=Units/O=Army,,W0YZ6H60389648,1,W0YZ6H60389648-01,8345-00-118-0446,8345-00-118-0446,"Color, National, 3 ft x 4 ft, embroidered stars, rayon",,EA,2,849.50,1699.00,Open,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W0YZ6H;8BLU5,8BLU5,CN=Charles Haverford/OU=Units/O=Army,W0YZ6H60389648|01
2FB536461F11350726756E5B85A4C6BA,NT000443,BE5FEE35D107EC6DABA2F43BA0F5DC11,02/07/2026 15:24:48,02/07/2026 15:24:48,CN=Charles Haverford/OU=Units/O=Army,,W0YZ6H60389648,2,W0YZ6H60389648-02,8345-01-324-8329,8345-01-324-8329,"Guidon, Air Defense Artillery, 20 in x 27-3/4 in, scarlet",,EA,3,127.38,382.14,Open,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W0YZ6H;8BLU5,8BLU5,CN=Charles Haverford/OU=Units/O=Army,W0YZ6H60389648|02
0A690B4E7CB9835971A9D2A778373B8B,NT000444,BE5FEE35D107EC6DABA2F43BA0F5DC11,02/07/2026 15:27:48,02/07/2026 15:27:48,CN=Charles Haverford/OU=Units/O=Army,,W0YZ6H60389648,3,W0YZ6H60389648-03,8345-00-540-7719,8345-00-540-7719,"Streamer, Campaign, Global War on Terrorism, 2-3/4 in x 4 ft",,EA,1,64.12,64.12,New,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W0YZ6H;8BLU5,8BLU5,CN=Charles Haverford/OU=Units/O=Army,W0YZ6H60389648|03
C1B7E339E4AA296B9E02C60EA9F03B3F,NT000445,1D08BB559420D2CB9C2A82DD610547BB,06/07/2026 09:38:40,06/07/2026 09:38:40,CN=Rosalind Ruggiero/OU=Units/O=Army,,WB8QWH61580282,1,WB8QWH61580282-01,8345-00-541-0032,8345-00-541-0032,"Streamer, Campaign, Vietnam, embroidered lettering",,EA,2,71.80,143.60,Pending,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WB8QWH;7GRN1,7GRN1,CN=Rosalind Ruggiero/OU=Units/O=Army,WB8QWH61580282|01
78384486862DE80354E0D3D56310F41C,NT000446,1D08BB559420D2CB9C2A82DD610547BB,06/07/2026 09:41:40,06/07/2026 09:41:40,CN=Rosalind Ruggiero/OU=Units/O=Army,,WB8QWH61580282,2,WB8QWH61580282-02,8345-01-402-6650,8345-01-402-6650,"Flag, Distinguishing, General Officer (Major General), 3 ft x 4 ft",,EA,2,302.23,604.46,Open,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WB8QWH;7GRN1,7GRN1,CN=Rosalind Ruggiero/OU=Units/O=Army,WB8QWH61580282|02
805A2262C4284C52B66774BE06573825,NT000447,1D08BB559420D2CB9C2A82DD610547BB,06/07/2026 09:44:40,06/07/2026 09:44:40,CN=Rosalind Ruggiero/OU=Units/O=Army,,WB8QWH61580282,3,WB8QWH61580282-03,8345-00-118-0445,8345-00-118-0445,"Color, Organizational, Aviation Brigade, 3 ft x 4 ft, ultramarine blue and golden orange",,EA,1,2019.00,2019.00,New,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WB8QWH;7GRN1,7GRN1,CN=Rosalind Ruggiero/OU=Units/O=Army,WB8QWH61580282|03
5AE452BA5DB49718AD8BBC292139C305,NT000448,1D08BB559420D2CB9C2A82DD610547BB,06/07/2026 09:47:40,06/07/2026 09:47:40,CN=Rosalind Ruggiero/OU=Units/O=Army,,WB8QWH61580282,4,WB8QWH61580282-04,8345-01-118-2274,8345-01-118-2274,"Color, Positional, Brigade Command, 3 ft x 4 ft",,EA,1,2287.26,2287.26,Pending,,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-WB8QWH;7GRN1,7GRN1,CN=Rosalind Ruggiero/OU=Units/O=Army,WB8QWH61580282|04
0BB199FC62FF45D2DE769D15C1D0DE14,NT000449,C3A8FF896150C105F9ADDF76F58B501D,03/27/2020 15:51:55,04/19/2020 09:48:55,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,W8ND2A72828402,1,W8ND2A72828402-01,8345-01-402-6650,8345-01-402-6650,"Flag, Distinguishing, General Officer (Major General), 3 ft x 4 ft",,EA,2,302.23,604.46,Complete,06/02/2020,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W8ND2A;7GRN1,7GRN1,CN=Ines Umstead/OU=Units/O=Army,W8ND2A72828402|01
2B9D00CBA56FDE6DE7827D29183DCC42,NT000450,31B35DB8ACE5CD1ACF3A650797259723,06/24/2011 14:15:22,07/20/2011 10:12:22,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,W8ND2A90057014,1,W8ND2A90057014-01,8345-00-118-0446,8345-00-118-0446,"Color, National, 3 ft x 4 ft, embroidered stars, rayon",,EA,2,849.50,1699.00,Complete,09/27/2011,[TACOM];[Admin];[ReadOnlyAudit];LocalDomainServers;DODAAC-W8ND2A;7GRN1,7GRN1,CN=Ines Umstead/OU=Units/O=Army,W8ND2A90057014|01
